E06000001,74228
E06000002,110409
E06000003,111011
E06000004,154503
E06000005,85357
E06000006,100819
E02000001,6755
E02000002,5024
E02000003,7798
E02000004,4986
E02000005,6362
E02000007,6403
E01000001,1350
E01000002,1293
E01000003,1242
E01000005,821
E01000006,1309
E01000007,1058
E00000001,173
E00000003,218
E00000005,337
E00000007,113
E00000010,97
E00000012,197
